id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MYC	8	1.7533e-10	4.6703e-06	0.000825	1	8	-1.2388	1.0	1.0	0.999995	1060	0	-1.2388
RRM1	8	1.4205e-08	4.6703e-06	0.000825	2	8	-1.1905	1.0	1.0	0.999995	1059	0	-1.1905
PRPF8	4	6.9952e-08	4.6703e-06	0.000825	3	4	-1.2542	1.0	1.0	0.999995	1058	0	-1.2542
RPL3	7	2.8727e-07	4.6703e-06	0.000825	4	5	-1.3043	0.99848	0.99841	0.999995	1015	0	-1.3043
TUBB4B	8	6.9582e-07	4.6703e-06	0.000825	5	7	-0.96596	0.86486	0.86423	0.999995	817	0	-0.96596
RRM2	4	1.994e-06	4.6703e-06	0.000825	6	2	-0.90649	0.9258	0.92512	0.999995	887	0	-0.90649
BUB3	4	3.2106e-06	1.4011e-05	0.002122	7	4	-1.2629	1.0	1.0	0.999995	1057	0	-1.2629
TOP2A	4	6.1071e-06	2.3351e-05	0.003094	8	4	-1.1436	0.99999	1.0	0.999995	1056	0	-1.1436
TOMM40	7	8.3377e-06	7.0054e-05	0.006474	9	7	-0.78539	0.99999	1.0	0.999995	1055	0	-0.78539
CKAP5	8	1.2945e-05	5.1373e-05	0.006051	10	7	-1.041	0.99997	0.99996	0.999995	1051	0	-1.041
KIF11	4	1.5844e-05	6.0714e-05	0.006436	11	4	-1.0895	0.99998	0.99999	0.999995	1054	0	-1.0895
EAF1	4	3.1013e-05	7.9395e-05	0.006474	12	4	-1.1346	0.99997	0.99997	0.999995	1053	0	-1.1346
TRRAP	4	3.1398e-05	7.9395e-05	0.006474	13	4	-1.1395	0.99997	0.99997	0.999995	1052	0	-1.1395
POLR2L	4	3.8966e-05	0.00010742	0.008133	14	4	-1.0745	0.99996	0.99996	0.999995	1050	0	-1.0745
RPP21	4	5.9864e-05	0.00015412	0.010829	15	4	-1.2408	0.99983	0.99986	0.999995	1045	0	-1.2408
VMP1	4	6.1891e-05	0.00016346	0.010829	16	4	-0.96039	0.99994	0.99994	0.999995	1049	0	-0.96039
COPA	4	9.3696e-05	0.00036895	0.023005	17	4	-1.1049	0.99991	0.9999	0.999995	1048	0	-1.1049
NAE1	8	0.00011804	0.00069587	0.036068	18	6	-0.81774	0.94647	0.94643	0.999995	914	0	-0.81774
CCNL1	4	0.00015094	0.00063049	0.035175	19	4	-1.0695	0.99985	0.99986	0.999995	1047	0	-1.0695
RPL11	3	0.00016445	0.00049972	0.029428	20	3	-1.0953	0.99984	0.99983	0.999995	1046	0	-1.0953
RPS19	4	0.00019232	0.00089202	0.038013	21	4	-1.0365	0.99981	0.99983	0.999995	1044	0	-1.0365
GAPDH	4	0.00019997	0.00089202	0.038013	22	4	-0.99227	0.9998	0.99983	0.999995	1043	0	-0.99227
ATP6V1C1	4	0.00020466	0.00090136	0.038013	23	4	-0.90935	0.9998	0.99981	0.999995	1042	0	-0.90935
SIN3A	4	0.00020625	0.00090136	0.038013	24	4	-0.97919	0.99979	0.99981	0.999995	1041	0	-0.97919
INTS6	3	0.00022203	0.00071455	0.036068	25	3	-1.137	0.99978	0.99978	0.999995	1040	0	-1.137
CDK7	4	0.00022597	0.00094807	0.038013	26	4	-0.95885	0.99977	0.99979	0.999995	1039	0	-0.95885
RPL36	4	0.00023811	0.0010041	0.038013	27	4	-0.87294	0.99976	0.99978	0.999995	1038	0	-0.87294
NAA10	4	0.00023942	0.0010041	0.038013	28	4	-1.0957	0.99915	0.99929	0.999995	1024	0	-1.0957
ATP5F1B	4	0.00027551	0.0011909	0.04353	29	4	-0.87606	0.99972	0.99974	0.999995	1037	0	-0.87606
MTG2	4	0.00030207	0.001275	0.0447	30	4	-0.86877	0.9997	0.99972	0.999995	1036	0	-0.86877
CCND1	4	0.00033505	0.0013591	0.0447	31	4	-0.80637	0.99966	0.99971	0.999995	1035	0	-0.80637
RPL8	4	0.00034383	0.0013871	0.0447	32	4	-1.1375	0.99933	0.99943	0.999995	1027	0	-1.1375
PPP4C	4	0.00034898	0.0014338	0.0447	33	4	-1.0065	0.99965	0.99969	0.999995	1034	0	-1.0065
NAA15	4	0.00036091	0.0015085	0.045686	34	4	-0.86474	0.99964	0.99968	0.999995	1033	0	-0.86474
ATP6V1B2	4	0.00039336	0.0016393	0.047766	35	4	-1.0137	0.99961	0.99962	0.999995	1032	0	-1.0137
HSCB	4	0.00040115	0.0016673	0.047766	36	4	-1.0458	0.9996	0.99961	0.999995	1031	0	-1.0458
DYNLRB1	3	0.00045943	0.0014058	0.0447	37	3	-1.1179	0.99954	0.99955	0.999995	1030	0	-1.1179
MDM4	4	0.00046186	0.0018728	0.052171	38	4	-0.91472	0.99954	0.99956	0.999995	1029	0	-0.91472
ALDOA	4	0.00056919	0.0023305	0.060251	39	4	-1.1413	0.99913	0.99928	0.999995	1023	0	-1.1413
RPL13	3	0.00065513	0.0019195	0.052171	40	3	-0.9836	0.99934	0.9994	0.999995	1028	0	-0.9836
AKIRIN2	4	0.00072977	0.0029469	0.073336	41	4	-0.89141	0.99927	0.99936	0.999995	1026	0	-0.89141
TOMM22	4	0.00073837	0.002975	0.073336	42	4	-1.0823	0.99794	0.99804	0.999995	1012	0	-1.0823
SNRPB2	3	0.0007594	0.0022184	0.058787	43	3	-0.94426	0.99924	0.99924	0.999995	1025	0	-0.94426
CRK	4	0.00091766	0.0037222	0.089217	44	4	-0.90245	0.99908	0.99925	0.999995	1022	0	-0.90245
MED20	4	0.00094223	0.0038343	0.089217	45	4	-0.96078	0.99906	0.99923	0.999995	1021	0	-0.96078
WDR12	4	0.00095219	0.0038717	0.089217	46	4	-0.881	0.99905	0.99922	0.999995	1020	0	-0.881
SF3B3	4	0.0010032	0.0040398	0.09111	47	4	-0.9636	0.999	0.99915	0.999995	1019	0	-0.9636
HUS1	4	0.0011057	0.0044228	0.097669	48	4	-0.76048	0.99889	0.99907	0.999995	1018	0	-0.76048
RBBP7	4	0.001157	0.0046282	0.100121	49	4	-0.75625	0.99884	0.999	0.999995	1017	0	-0.75625
ZNF407	4	0.0012233	0.0048804	0.103465	50	2	-0.76752	0.89756	0.89683	0.999995	851	0	-0.76752
PDS5A	4	0.0012771	0.0050579	0.105125	51	4	-0.83127	0.99872	0.99887	0.999995	1016	0	-0.83127
POLR2B	4	0.0013388	0.0052821	0.105642	52	3	-1.0323	0.7117	0.71112	0.999995	687	0	-1.0323
ABT1	4	0.0014852	0.0057678	0.111161	53	3	-0.94777	0.99139	0.99188	0.999995	988	0	-0.94777
SNRPB	4	0.0015409	0.0060013	0.113596	54	3	-0.99802	0.22909	0.22862	0.624592	165	0	-0.99802
